ベンダ,GRAPHTEC Corporation
モデル,GL240
ファームウェア,Ver1.55
ソフトウェア, "Ver1.31"
最大CH数,10CH
GS開始CH
WL開始CH,10CH
測定間隔,100ms
測定点数,360533      
トリガ点,0           
開始時刻,2024-05-23,09:12:59
終了時刻,2024-05-23,19:13:55
トリガ時刻,2024-05-23,09:13:02
AC Mode, AC1_2, AC1_2
Logic/Pulse,Off,Off
アンプ設定
CH,信号名,アンプ,入力,レンジ,温度レンジ,フィルタ,スパン,,単位
CH1,CH 1,M,DC,100V,,Off,50.000000,-50.000000,V
CH2,CH 2,M,DC,100V,,Off,50.000000,-50.000000,V
CH3,CH 3,M,DC,100V,,Off,50.000000,-50.000000,V
CH4,CH 4,M,DC,100V,,Off,50.000000,-50.000000,V
CH5,CH 5,M,DC,100V,,Off,50.000000,-50.000000,V
CH6,CH 6,M,DC,100V,,Off,50.000000,-50.000000,V
CH7,CH 7,M,DC,100V,,Off,50.000000,-50.000000,V
CH8,CH 8,M,DC,100V,,Off,50.000000,-50.000000,V
CH9,CH 9,M,DC,100V,,Off,50.000000,-50.000000,V
CH10,CH10,M,DC,100V,,Off,50.000000,-50.000000,V
測定値
番号,日付 時間,ms,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,Alarm1,AlarmOut
NO.,Time,ms,V,V,V,V,V,V,V,V,V,V,A1234567890,A123456789
15195,2024-05-23 09:38:21,400,+0.18,-0.05,+0.45,-0.21,-0.51,+0.18,+0.21,+0.01,-0.45,+0.35,LLLLLLLLLL,LLLLLLLLL
15196,2024-05-23 09:38:21,500,+0.19,-0.05,+0.39,-0.21,-0.51,+0.18,+0.20,+0.01,-0.44,+0.35,LLLLLLLLLL,LLLLLLLLL
15197,2024-05-23 09:38:21,600,+0.19,-0.05,+0.42,-0.21,-0.51,+0.18,+0.20,+0.01,-0.43,+0.35,LLLLLLLLLL,LLLLLLLLL
15198,2024-05-23 09:38:21,700,+0.18,-0.05,+0.43,-0.21,-0.51,+0.18,+0.21,+0.01,-0.42,+0.34,LLLLLLLLLL,LLLLLLLLL
15199,2024-05-23 09:38:21,800,+0.18,-0.05,+0.41,-0.21,-0.51,+0.18,+0.20,+0.01,-0.42,+0.34,LLLLLLLLLL,LLLLLLLLL
15200,2024-05-23 09:38:21,900,+0.18,-0.05,+0.42,-0.21,-0.51,+0.18,+0.21,+0.01,-0.42,+0.33,LLLLLLLLLL,LLLLLLLLL
15201,2024-05-23 09:38:22,000,+0.18,-0.05,+0.42,-0.21,-0.51,+0.18,+0.20,+0.01,-0.41,+0.33,LLLLLLLLLL,LLLLLLLLL
15202,2024-05-23 09:38:22,100,+0.18,-0.06,+0.41,-0.21,-0.51,+0.18,+0.20,+0.01,-0.40,+0.32,LLLLLLLLLL,LLLLLLLLL
15203,2024-05-23 09:38:22,200,+0.18,-0.06,+0.42,-0.21,-0.50,+0.18,+0.20,+0.01,-0.39,+0.32,LLLLLLLLLL,LLLLLLLLL
15204,2024-05-23 09:38:22,300,+0.18,-0.06,+0.42,-0.20,-0.51,+0.18,+0.20,+0.01,-0.39,+0.30,LLLLLLLLLL,LLLLLLLLL
15205,2024-05-23 09:38:22,400,+0.18,-0.06,+0.41,-0.20,-0.51,+0.18,+0.21,+0.01,-0.39,+0.30,LLLLLLLLLL,LLLLLLLLL
15206,2024-05-23 09:38:22,500,+0.18,-0.06,+0.42,-0.20,-0.51,+0.18,+0.20,+0.01,-0.37,+0.30,LLLLLLLLLL,LLLLLLLLL
15207,2024-05-23 09:38:22,600,+0.19,-0.07,+0.42,-0.19,-0.51,+0.18,+0.20,+0.01,-0.36,+0.30,LLLLLLLLLL,LLLLLLLLL
15208,2024-05-23 09:38:22,700,+0.19,-0.07,+0.42,-0.19,-0.50,+0.18,+0.21,+0.01,-0.36,+0.29,LLLLLLLLLL,LLLLLLLLL
15209,2024-05-23 09:38:22,800,+0.18,-0.07,+0.42,-0.19,-0.51,+0.18,+0.21,+0.00,-0.35,+0.29,LLLLLLLLLL,LLLLLLLLL
15210,2024-05-23 09:38:22,900,+0.18,-0.07,+0.42,-0.18,-0.51,+0.18,+0.20,+0.01,-0.35,+0.29,LLLLLLLLLL,LLLLLLLLL
15211,2024-05-23 09:38:23,000,+0.18,-0.07,+0.42,-0.18,-0.50,+0.18,+0.20,+0.01,-0.34,+0.28,LLLLLLLLLL,LLLLLLLLL
15212,2024-05-23 09:38:23,100,+0.18,-0.07,+0.42,-0.18,-0.51,+0.18,+0.20,+0.01,-0.34,+0.28,LLLLLLLLLL,LLLLLLLLL
15213,2024-05-23 09:38:23,200,+0.18,-0.07,+0.42,-0.18,-0.51,+0.18,+0.20,+0.01,-0.33,+0.27,LLLLLLLLLL,LLLLLLLLL
15214,2024-05-23 09:38:23,300,+0.18,-0.07,+0.42,-0.18,-0.51,+0.18,+0.20,+0.01,-0.33,+0.27,LLLLLLLLLL,LLLLLLLLL
15215,2024-05-23 09:38:23,400,+0.18,-0.07,+0.41,-0.17,-0.51,+0.18,+0.20,+0.01,-0.32,+0.27,LLLLLLLLLL,LLLLLLLLL
15216,2024-05-23 09:38:23,500,+0.18,-0.07,+0.43,-0.18,-0.51,+0.18,+0.20,+0.01,-0.32,+0.27,LLLLLLLLLL,LLLLLLLLL
15217,2024-05-23 09:38:23,600,+0.18,-0.07,+0.43,-0.17,-0.51,+0.18,+0.20,+0.01,-0.30,+0.26,LLLLLLLLLL,LLLLLLLLL
15218,2024-05-23 09:38:23,700,+0.18,-0.07,+0.41,-0.17,-0.51,+0.18,+0.20,+0.01,-0.29,+0.26,LLLLLLLLLL,LLLLLLLLL
15219,2024-05-23 09:38:23,800,+0.18,-0.07,+0.43,-0.17,-0.51,+0.18,+0.21,+0.01,-0.29,+0.25,LLLLLLLLLL,LLLLLLLLL
15220,2024-05-23 09:38:23,900,+0.18,-0.07,+0.45,-0.16,-0.51,+0.18,+0.20,+0.01,-0.28,+0.24,LLLLLLLLLL,LLLLLLLLL
15221,2024-05-23 09:38:24,000,+0.18,-0.07,+0.40,-0.16,-0.51,+0.18,+0.20,+0.01,-0.28,+0.24,LLLLLLLLLL,LLLLLLLLL
15222,2024-05-23 09:38:24,100,+0.19,-0.07,+0.45,-0.16,-0.51,+0.18,+0.21,+0.01,-0.27,+0.24,LLLLLLLLLL,LLLLLLLLL
15223,2024-05-23 09:38:24,200,+0.19,-0.07,+0.45,-0.15,-0.51,+0.18,+0.20,+0.01,-0.26,+0.24,LLLLLLLLLL,LLLLLLLLL
15224,2024-05-23 09:38:24,300,+0.18,-0.07,+0.39,-0.15,-0.51,+0.18,+0.20,+0.00,-0.25,+0.24,LLLLLLLLLL,LLLLLLLLL
15225,2024-05-23 09:38:24,400,+0.18,-0.07,+0.44,-0.15,-0.50,+0.18,+0.21,+0.01,-0.24,+0.23,LLLLLLLLLL,LLLLLLLLL
15226,2024-05-23 09:38:24,500,+0.19,-0.07,+0.45,-0.14,-0.50,+0.18,+0.20,+0.01,-0.24,+0.22,LLLLLLLLLL,LLLLLLLLL
15227,2024-05-23 09:38:24,600,+0.18,-0.07,+0.39,-0.14,-0.51,+0.18,+0.20,+0.01,-0.23,+0.22,LLLLLLLLLL,LLLLLLLLL
15228,2024-05-23 09:38:24,700,+0.18,-0.07,+0.43,-0.14,-0.51,+0.18,+0.20,+0.01,-0.22,+0.22,LLLLLLLLLL,LLLLLLLLL
15229,2024-05-23 09:38:24,800,+0.18,-0.08,+0.45,-0.14,-0.51,+0.18,+0.20,+0.01,-0.21,+0.21,LLLLLLLLLL,LLLLLLLLL
15230,2024-05-23 09:38:24,900,+0.18,-0.08,+0.41,-0.14,-0.51,+0.18,+0.20,+0.01,-0.21,+0.21,LLLLLLLLLL,LLLLLLLLL
15231,2024-05-23 09:38:25,000,+0.18,-0.08,+0.42,-0.12,-0.50,+0.18,+0.21,+0.01,-0.19,+0.21,LLLLLLLLLL,LLLLLLLLL
15232,2024-05-23 09:38:25,100,+0.18,-0.08,+0.44,-0.12,-0.51,+0.18,+0.20,+0.01,-0.18,+0.21,LLLLLLLLLL,LLLLLLLLL
15233,2024-05-23 09:38:25,200,+0.18,-0.08,+0.41,-0.12,-0.51,+0.18,+0.20,+0.01,-0.18,+0.20,LLLLLLLLLL,LLLLLLLLL
15234,2024-05-23 09:38:25,300,+0.18,-0.08,+0.42,-0.12,-0.50,+0.18,+0.21,+0.01,-0.17,+0.20,LLLLLLLLLL,LLLLLLLLL
15235,2024-05-23 09:38:25,400,+0.18,-0.08,+0.42,-0.12,-0.51,+0.18,+0.20,+0.01,-0.16,+0.20,LLLLLLLLLL,LLLLLLLLL
15236,2024-05-23 09:38:25,500,+0.18,-0.08,+0.42,-0.10,-0.50,+0.18,+0.20,+0.01,-0.15,+0.20,LLLLLLLLLL,LLLLLLLLL
15237,2024-05-23 09:38:25,600,+0.18,-0.08,+0.42,-0.10,-0.51,+0.18,+0.20,+0.00,-0.14,+0.19,LLLLLLLLLL,LLLLLLLLL
15238,2024-05-23 09:38:25,700,+0.19,-0.09,+0.42,-0.10,-0.51,+0.18,+0.20,+0.00,-0.14,+0.18,LLLLLLLLLL,LLLLLLLLL
15239,2024-05-23 09:38:25,800,+0.19,-0.09,+0.41,-0.10,-0.51,+0.18,+0.20,+0.01,-0.13,+0.18,LLLLLLLLLL,LLLLLLLLL
15240,2024-05-23 09:38:25,900,+0.19,-0.08,+0.42,-0.09,-0.51,+0.18,+0.20,+0.00,-0.12,+0.18,LLLLLLLLLL,LLLLLLLLL
15241,2024-05-23 09:38:26,000,+0.19,-0.09,+0.42,-0.09,-0.50,+0.18,+0.21,+0.01,-0.12,+0.18,LLLLLLLLLL,LLLLLLLLL
15242,2024-05-23 09:38:26,100,+0.18,-0.08,+0.42,-0.09,-0.51,+0.18,+0.21,+0.01,-0.10,+0.17,LLLLLLLLLL,LLLLLLLLL
15243,2024-05-23 09:38:26,200,+0.19,-0.08,+0.42,-0.08,-0.51,+0.18,+0.20,+0.01,-0.10,+0.17,LLLLLLLLLL,LLLLLLLLL
15244,2024-05-23 09:38:26,300,+0.19,-0.08,+0.42,-0.07,-0.50,+0.18,+0.20,+0.01,-0.09,+0.17,LLLLLLLLLL,LLLLLLLLL
15245,2024-05-23 09:38:26,400,+0.19,-0.09,+0.42,-0.07,-0.50,+0.18,+0.20,+0.01,-0.08,+0.17,LLLLLLLLLL,LLLLLLLLL
15246,2024-05-23 09:38:26,500,+0.19,-0.09,+0.42,-0.07,-0.51,+0.18,+0.20,+0.01,-0.07,+0.15,LLLLLLLLLL,LLLLLLLLL
15247,2024-05-23 09:38:26,600,+0.18,-0.09,+0.42,-0.07,-0.51,+0.18,+0.20,+0.01,-0.07,+0.15,LLLLLLLLLL,LLLLLLLLL
15248,2024-05-23 09:38:26,700,+0.18,-0.09,+0.42,-0.06,-0.51,+0.18,+0.20,+0.01,-0.06,+0.15,LLLLLLLLLL,LLLLLLLLL
15249,2024-05-23 09:38:26,800,+0.18,-0.09,+0.41,-0.06,-0.51,+0.18,+0.20,+0.01,-0.05,+0.14,LLLLLLLLLL,LLLLLLLLL
15250,2024-05-23 09:38:26,900,+0.18,-0.09,+0.43,-0.05,-0.50,+0.18,+0.20,+0.01,-0.04,+0.14,LLLLLLLLLL,LLLLLLLLL
15251,2024-05-23 09:38:27,000,+0.19,-0.09,+0.43,-0.05,-0.51,+0.18,+0.21,+0.01,-0.04,+0.14,LLLLLLLLLL,LLLLLLLLL
15252,2024-05-23 09:38:27,100,+0.18,-0.08,+0.41,-0.04,-0.51,+0.18,+0.20,+0.01,-0.03,+0.14,LLLLLLLLLL,LLLLLLLLL
15253,2024-05-23 09:38:27,200,+0.19,-0.09,+0.43,-0.04,-0.51,+0.18,+0.20,+0.01,-0.02,+0.13,LLLLLLLLLL,LLLLLLLLL
15254,2024-05-23 09:38:27,300,+0.18,-0.09,+0.44,-0.04,-0.50,+0.18,+0.20,+0.01,-0.01,+0.13,LLLLLLLLLL,LLLLLLLLL
15255,2024-05-23 09:38:27,400,+0.19,-0.09,+0.40,-0.03,-0.50,+0.18,+0.20,+0.01,+0.01,+0.12,LLLLLLLLLL,LLLLLLLLL
15256,2024-05-23 09:38:27,500,+0.19,-0.08,+0.43,-0.03,-0.51,+0.18,+0.20,+0.01,+0.01,+0.12,LLLLLLLLLL,LLLLLLLLL
15257,2024-05-23 09:38:27,600,+0.18,-0.08,+0.45,-0.03,-0.50,+0.18,+0.20,+0.01,+0.02,+0.12,LLLLLLLLLL,LLLLLLLLL
15258,2024-05-23 09:38:27,700,+0.18,-0.09,+0.39,-0.02,-0.50,+0.18,+0.20,+0.01,+0.03,+0.11,LLLLLLLLLL,LLLLLLLLL
15259,2024-05-23 09:38:27,800,+0.18,-0.09,+0.43,-0.01,-0.50,+0.18,+0.21,+0.01,+0.04,+0.10,LLLLLLLLLL,LLLLLLLLL
15260,2024-05-23 09:38:27,900,+0.19,-0.09,+0.45,-0.01,-0.49,+0.18,+0.20,+0.01,+0.05,+0.10,LLLLLLLLLL,LLLLLLLLL
15261,2024-05-23 09:38:28,000,+0.18,-0.09,+0.39,+0.00,-0.51,+0.18,+0.20,+0.01,+0.07,+0.10,LLLLLLLLLL,LLLLLLLLL
15262,2024-05-23 09:38:28,100,+0.19,-0.09,+0.42,+0.01,-0.51,+0.18,+0.20,+0.01,+0.07,+0.09,LLLLLLLLLL,LLLLLLLLL
15263,2024-05-23 09:38:28,200,+0.19,-0.09,+0.45,+0.01,-0.51,+0.18,+0.20,+0.01,+0.09,+0.09,LLLLLLLLLL,LLLLLLLLL
15264,2024-05-23 09:38:28,300,+0.18,-0.09,+0.39,+0.01,-0.51,+0.18,+0.20,+0.01,+0.10,+0.08,LLLLLLLLLL,LLLLLLLLL
15265,2024-05-23 09:38:28,400,+0.18,-0.09,+0.42,+0.02,-0.51,+0.18,+0.20,+0.01,+0.11,+0.08,LLLLLLLLLL,LLLLLLLLL
15266,2024-05-23 09:38:28,500,+0.18,-0.09,+0.45,+0.03,-0.51,+0.18,+0.20,+0.01,+0.12,+0.07,LLLLLLLLLL,LLLLLLLLL
15267,2024-05-23 09:38:28,600,+0.19,-0.09,+0.40,+0.03,-0.50,+0.18,+0.20,+0.01,+0.14,+0.07,LLLLLLLLLL,LLLLLLLLL
15268,2024-05-23 09:38:28,700,+0.18,-0.09,+0.42,+0.04,-0.49,+0.18,+0.20,+0.01,+0.15,+0.07,LLLLLLLLLL,LLLLLLLLL
15269,2024-05-23 09:38:28,800,+0.18,-0.09,+0.43,+0.04,-0.51,+0.18,+0.20,+0.01,+0.17,+0.07,LLLLLLLLLL,LLLLLLLLL
15270,2024-05-23 09:38:28,900,+0.19,-0.09,+0.41,+0.04,-0.51,+0.18,+0.20,+0.01,+0.18,+0.06,LLLLLLLLLL,LLLLLLLLL
15271,2024-05-23 09:38:29,000,+0.18,-0.09,+0.42,+0.05,-0.51,+0.18,+0.20,+0.01,+0.20,+0.05,LLLLLLLLLL,LLLLLLLLL
15272,2024-05-23 09:38:29,100,+0.18,-0.09,+0.42,+0.06,-0.51,+0.18,+0.20,+0.01,+0.21,+0.04,LLLLLLLLLL,LLLLLLLLL
15273,2024-05-23 09:38:29,200,+0.18,-0.08,+0.41,+0.07,-0.50,+0.18,+0.20,+0.01,+0.23,+0.05,LLLLLLLLLL,LLLLLLLLL
15274,2024-05-23 09:38:29,300,+0.18,-0.09,+0.42,+0.07,-0.51,+0.18,+0.20,+0.01,+0.24,+0.04,LLLLLLLLLL,LLLLLLLLL
15275,2024-05-23 09:38:29,400,+0.18,-0.09,+0.42,+0.07,-0.51,+0.18,+0.20,+0.01,+0.26,+0.04,LLLLLLLLLL,LLLLLLLLL
15276,2024-05-23 09:38:29,500,+0.18,-0.09,+0.41,+0.09,-0.49,+0.18,+0.20,+0.01,+0.27,+0.04,LLLLLLLLLL,LLLLLLLLL
15277,2024-05-23 09:38:29,600,+0.18,-0.09,+0.42,+0.09,-0.50,+0.18,+0.20,+0.01,+0.29,+0.03,LLLLLLLLLL,LLLLLLLLL
15278,2024-05-23 09:38:29,700,+0.18,-0.09,+0.42,+0.10,-0.51,+0.18,+0.20,+0.01,+0.30,+0.03,LLLLLLLLLL,LLLLLLLLL
15279,2024-05-23 09:38:29,800,+0.19,-0.09,+0.42,+0.10,-0.51,+0.18,+0.20,+0.01,+0.32,+0.02,LLLLLLLLLL,LLLLLLLLL
15280,2024-05-23 09:38:29,900,+0.19,-0.08,+0.42,+0.10,-0.51,+0.18,+0.20,+0.01,+0.33,+0.02,LLLLLLLLLL,LLLLLLLLL
15281,2024-05-23 09:38:30,000,+0.18,-0.08,+0.42,+0.12,-0.50,+0.18,+0.20,+0.01,+0.35,+0.01,LLLLLLLLLL,LLLLLLLLL
15282,2024-05-23 09:38:30,100,+0.18,-0.08,+0.42,+0.12,-0.49,+0.18,+0.20,+0.01,+0.35,+0.01,LLLLLLLLLL,LLLLLLLLL
15283,2024-05-23 09:38:30,200,+0.19,-0.09,+0.41,+0.13,-0.50,+0.18,+0.20,+0.01,+0.37,+0.01,LLLLLLLLLL,LLLLLLLLL
15284,2024-05-23 09:38:30,300,+0.19,-0.07,+0.42,+0.13,-0.51,+0.18,+0.20,+0.01,+0.38,+0.00,LLLLLLLLLL,LLLLLLLLL
15285,2024-05-23 09:38:30,400,+0.19,-0.08,+0.42,+0.14,-0.51,+0.18,+0.20,+0.01,+0.39,+0.00,LLLLLLLLLL,LLLLLLLLL
15286,2024-05-23 09:38:30,500,+0.18,-0.07,+0.41,+0.14,-0.50,+0.18,+0.20,+0.01,+0.40,-0.01,LLLLLLLLLL,LLLLLLLLL
15287,2024-05-23 09:38:30,600,+0.19,-0.08,+0.43,+0.15,-0.51,+0.18,+0.20,+0.01,+0.42,-0.01,LLLLLLLLLL,LLLLLLLLL
15288,2024-05-23 09:38:30,700,+0.18,-0.08,+0.43,+0.15,-0.51,+0.18,+0.20,+0.01,+0.42,-0.02,LLLLLLLLLL,LLLLLLLLL
15289,2024-05-23 09:38:30,800,+0.18,-0.08,+0.41,+0.16,-0.51,+0.18,+0.20,+0.01,+0.43,-0.02,LLLLLLLLLL,LLLLLLLLL
15290,2024-05-23 09:38:30,900,+0.18,-0.08,+0.43,+0.17,-0.50,+0.18,+0.20,+0.01,+0.44,-0.03,LLLLLLLLLL,LLLLLLLLL
15291,2024-05-23 09:38:31,000,+0.19,-0.07,+0.45,+0.18,-0.50,+0.18,+0.20,+0.01,+0.45,-0.03,LLLLLLLLLL,LLLLLLLLL
15292,2024-05-23 09:38:31,100,+0.19,-0.07,+0.40,+0.18,-0.50,+0.18,+0.20,+0.01,+0.46,-0.04,LLLLLLLLLL,LLLLLLLLL
15293,2024-05-23 09:38:31,200,+0.19,-0.07,+0.45,+0.18,-0.51,+0.18,+0.20,+0.01,+0.47,-0.04,LLLLLLLLLL,LLLLLLLLL
15294,2024-05-23 09:38:31,300,+0.18,-0.07,+0.45,+0.18,-0.51,+0.18,+0.20,+0.01,+0.47,-0.04,LLLLLLLLLL,LLLLLLLLL
15295,2024-05-23 09:38:31,400,+0.18,-0.07,+0.39,+0.19,-0.51,+0.18,+0.21,+0.01,+0.47,-0.06,LLLLLLLLLL,LLLLLLLLL
15296,2024-05-23 09:38:31,500,+0.18,-0.07,+0.43,+0.19,-0.51,+0.18,+0.20,+0.01,+0.48,-0.06,LLLLLLLLLL,LLLLLLLLL
15297,2024-05-23 09:38:31,600,+0.19,-0.07,+0.45,+0.20,-0.51,+0.18,+0.20,+0.01,+0.48,-0.06,LLLLLLLLLL,LLLLLLLLL
15298,2024-05-23 09:38:31,700,+0.19,-0.07,+0.39,+0.20,-0.51,+0.18,+0.20,+0.01,+0.48,-0.07,LLLLLLLLLL,LLLLLLLLL
15299,2024-05-23 09:38:31,800,+0.19,-0.07,+0.43,+0.21,-0.50,+0.18,+0.21,+0.01,+0.48,-0.07,LLLLLLLLLL,LLLLLLLLL
15300,2024-05-23 09:38:31,900,+0.19,-0.07,+0.45,+0.21,-0.50,+0.18,+0.20,+0.01,+0.49,-0.07,LLLLLLLLLL,LLLLLLLLL
15301,2024-05-23 09:38:32,000,+0.19,-0.07,+0.41,+0.21,-0.50,+0.18,+0.20,+0.01,+0.49,-0.08,LLLLLLLLLL,LLLLLLLLL
15302,2024-05-23 09:38:32,100,+0.18,-0.07,+0.43,+0.21,-0.50,+0.18,+0.20,+0.01,+0.49,-0.09,LLLLLLLLLL,LLLLLLLLL
15303,2024-05-23 09:38:32,200,+0.19,-0.07,+0.45,+0.22,-0.51,+0.18,+0.20,+0.01,+0.49,-0.09,LLLLLLLLLL,LLLLLLLLL
15304,2024-05-23 09:38:32,300,+0.18,-0.06,+0.41,+0.21,-0.51,+0.18,+0.20,+0.01,+0.48,-0.10,LLLLLLLLLL,LLLLLLLLL
15305,2024-05-23 09:38:32,400,+0.19,-0.06,+0.42,+0.21,-0.51,+0.18,+0.20,+0.01,+0.48,-0.10,LLLLLLLLLL,LLLLLLLLL
15306,2024-05-23 09:38:32,500,+0.18,-0.06,+0.43,+0.21,-0.51,+0.18,+0.20,+0.01,+0.48,-0.11,LLLLLLLLLL,LLLLLLLLL
15307,2024-05-23 09:38:32,600,+0.18,-0.06,+0.41,+0.22,-0.51,+0.18,+0.21,+0.01,+0.48,-0.11,LLLLLLLLLL,LLLLLLLLL
15308,2024-05-23 09:38:32,700,+0.18,-0.05,+0.42,+0.22,-0.50,+0.18,+0.20,+0.01,+0.48,-0.12,LLLLLLLLLL,LLLLLLLLL
15309,2024-05-23 09:38:32,800,+0.19,-0.05,+0.42,+0.22,-0.49,+0.18,+0.20,+0.01,+0.48,-0.12,LLLLLLLLLL,LLLLLLLLL
15310,2024-05-23 09:38:32,900,+0.19,-0.05,+0.42,+0.22,-0.51,+0.18,+0.20,+0.01,+0.48,-0.13,LLLLLLLLLL,LLLLLLLLL
15311,2024-05-23 09:38:33,000,+0.19,-0.05,+0.42,+0.23,-0.51,+0.18,+0.20,+0.01,+0.47,-0.14,LLLLLLLLLL,LLLLLLLLL
15312,2024-05-23 09:38:33,100,+0.18,-0.04,+0.42,+0.22,-0.51,+0.18,+0.20,+0.01,+0.47,-0.14,LLLLLLLLLL,LLLLLLLLL
15313,2024-05-23 09:38:33,200,+0.18,-0.05,+0.42,+0.22,-0.51,+0.18,+0.20,+0.01,+0.47,-0.14,LLLLLLLLLL,LLLLLLLLL
15314,2024-05-23 09:38:33,300,+0.19,-0.04,+0.42,+0.22,-0.50,+0.18,+0.20,+0.01,+0.47,-0.15,LLLLLLLLLL,LLLLLLLLL
15315,2024-05-23 09:38:33,400,+0.19,-0.04,+0.42,+0.22,-0.50,+0.18,+0.20,+0.01,+0.47,-0.15,LLLLLLLLLL,LLLLLLLLL
15316,2024-05-23 09:38:33,500,+0.19,-0.04,+0.42,+0.22,-0.50,+0.18,+0.20,+0.01,+0.46,-0.15,LLLLLLLLLL,LLLLLLLLL
15317,2024-05-23 09:38:33,600,+0.19,-0.04,+0.42,+0.22,-0.49,+0.18,+0.21,+0.01,+0.45,-0.16,LLLLLLLLLL,LLLLLLLLL
15318,2024-05-23 09:38:33,700,+0.19,-0.04,+0.42,+0.22,-0.50,+0.18,+0.21,+0.01,+0.45,-0.16,LLLLLLLLLL,LLLLLLLLL
15319,2024-05-23 09:38:33,800,+0.18,-0.04,+0.42,+0.21,-0.51,+0.18,+0.20,+0.01,+0.45,-0.16,LLLLLLLLLL,LLLLLLLLL
15320,2024-05-23 09:38:33,900,+0.19,-0.04,+0.41,+0.21,-0.51,+0.18,+0.20,+0.01,+0.44,-0.17,LLLLLLLLLL,LLLLLLLLL
15321,2024-05-23 09:38:34,000,+0.18,-0.03,+0.43,+0.21,-0.51,+0.18,+0.20,+0.01,+0.44,-0.18,LLLLLLLLLL,LLLLLLLLL
15322,2024-05-23 09:38:34,100,+0.19,-0.03,+0.43,+0.21,-0.50,+0.18,+0.20,+0.01,+0.44,-0.18,LLLLLLLLLL,LLLLLLLLL
15323,2024-05-23 09:38:34,200,+0.18,-0.03,+0.41,+0.21,-0.51,+0.18,+0.20,+0.01,+0.42,-0.18,LLLLLLLLLL,LLLLLLLLL
15324,2024-05-23 09:38:34,300,+0.18,-0.03,+0.43,+0.21,-0.51,+0.18,+0.21,+0.01,+0.42,-0.18,LLLLLLLLLL,LLLLLLLLL
15325,2024-05-23 09:38:34,400,+0.19,-0.03,+0.43,+0.21,-0.50,+0.18,+0.20,+0.01,+0.42,-0.19,LLLLLLLLLL,LLLLLLLLL
15326,2024-05-23 09:38:34,500,+0.18,-0.02,+0.41,+0.21,-0.50,+0.18,+0.20,+0.01,+0.42,-0.18,LLLLLLLLLL,LLLLLLLLL
15327,2024-05-23 09:38:34,600,+0.18,-0.02,+0.43,+0.21,-0.51,+0.18,+0.20,+0.01,+0.41,-0.19,LLLLLLLLLL,LLLLLLLLL
15328,2024-05-23 09:38:34,700,+0.19,-0.02,+0.45,+0.21,-0.51,+0.18,+0.20,+0.01,+0.40,-0.19,LLLLLLLLLL,LLLLLLLLL
15329,2024-05-23 09:38:34,800,+0.19,-0.02,+0.40,+0.20,-0.50,+0.18,+0.20,+0.01,+0.40,-0.20,LLLLLLLLLL,LLLLLLLLL
15330,2024-05-23 09:38:34,900,+0.19,-0.02,+0.44,+0.20,-0.51,+0.18,+0.20,+0.01,+0.40,-0.20,LLLLLLLLLL,LLLLLLLLL
15331,2024-05-23 09:38:35,000,+0.18,-0.02,+0.45,+0.20,-0.50,+0.18,+0.20,+0.01,+0.39,-0.21,LLLLLLLLLL,LLLLLLLLL
15332,2024-05-23 09:38:35,100,+0.19,-0.01,+0.39,+0.20,-0.50,+0.18,+0.20,+0.01,+0.38,-0.21,LLLLLLLLLL,LLLLLLLLL
15333,2024-05-23 09:38:35,200,+0.18,-0.01,+0.43,+0.20,-0.51,+0.18,+0.20,+0.01,+0.39,-0.21,LLLLLLLLLL,LLLLLLLLL
15334,2024-05-23 09:38:35,300,+0.19,-0.01,+0.45,+0.20,-0.50,+0.18,+0.20,+0.01,+0.37,-0.21,LLLLLLLLLL,LLLLLLLLL
15335,2024-05-23 09:38:35,400,+0.18,-0.01,+0.39,+0.19,-0.50,+0.18,+0.20,+0.01,+0.36,-0.21,LLLLLLLLLL,LLLLLLLLL
15336,2024-05-23 09:38:35,500,+0.18,-0.01,+0.43,+0.18,-0.51,+0.18,+0.21,+0.01,+0.36,-0.21,LLLLLLLLLL,LLLLLLLLL
15337,2024-05-23 09:38:35,600,+0.19,-0.01,+0.45,+0.18,-0.51,+0.18,+0.20,+0.01,+0.36,-0.22,LLLLLLLLLL,LLLLLLLLL
15338,2024-05-23 09:38:35,700,+0.19,-0.01,+0.39,+0.18,-0.51,+0.18,+0.20,+0.01,+0.35,-0.21,LLLLLLLLLL,LLLLLLLLL
15339,2024-05-23 09:38:35,800,+0.19,-0.01,+0.42,+0.18,-0.51,+0.18,+0.21,+0.01,+0.35,-0.22,LLLLLLLLLL,LLLLLLLLL
15340,2024-05-23 09:38:35,900,+0.18,-0.01,+0.43,+0.18,-0.51,+0.18,+0.20,+0.01,+0.35,-0.23,LLLLLLLLLL,LLLLLLLLL
15341,2024-05-23 09:38:36,000,+0.18,-0.01,+0.41,+0.18,-0.51,+0.18,+0.20,+0.01,+0.35,-0.23,LLLLLLLLLL,LLLLLLLLL
15342,2024-05-23 09:38:36,100,+0.18,+0.00,+0.42,+0.18,-0.51,+0.18,+0.20,+0.01,+0.34,-0.23,LLLLLLLLLL,LLLLLLLLL
15343,2024-05-23 09:38:36,200,+0.18,+0.00,+0.43,+0.18,-0.50,+0.18,+0.20,+0.01,+0.33,-0.23,LLLLLLLLLL,LLLLLLLLL
